1,0.0297029702970297
2,0.42574257425742573
3,0.42574257425742573
4,0.42574257425742573
5,0.42574257425742573
6,0.42574257425742573
7,0.42574257425742573
8,0.42574257425742573
9,0.42574257425742573
10,0.42574257425742573
11,0.42574257425742573
12,0.42574257425742573
13,0.42574257425742573
14,0.42574257425742573
15,0.42574257425742573
16,0.42574257425742573
17,0.42574257425742573
18,0.42574257425742573
19,0.42574257425742573
20,0.42574257425742573
21,0.42574257425742573
22,0.42574257425742573
23,0.42574257425742573
24,0.42574257425742573
25,0.42574257425742573
26,0.7029702970297029
27,0.7029702970297029
28,0.7029702970297029
29,0.7029702970297029
30,0.7029702970297029
31,0.7029702970297029
32,0.7029702970297029
33,0.7029702970297029
34,0.7029702970297029
35,0.7029702970297029
36,0.7029702970297029
37,0.7029702970297029
38,0.7029702970297029
39,0.7029702970297029
40,0.7029702970297029
41,0.7029702970297029
42,0.7029702970297029
43,0.7029702970297029
44,0.7029702970297029
45,0.7029702970297029
46,0.7029702970297029
47,0.7029702970297029
48,0.7029702970297029
49,0.7029702970297029
50,0.7029702970297029
51,0.7029702970297029
52,0.7029702970297029
53,0.7029702970297029
54,0.7029702970297029
55,0.7029702970297029
56,0.7029702970297029
57,0.7029702970297029
58,0.7029702970297029
59,0.7029702970297029
60,0.7029702970297029
61,0.7029702970297029
62,0.7029702970297029
63,0.7029702970297029
64,0.7029702970297029
65,0.7029702970297029
66,0.7029702970297029
67,0.7029702970297029
68,0.7029702970297029
69,0.7029702970297029
70,0.7029702970297029
71,0.7029702970297029
72,0.7029702970297029
73,0.7029702970297029
74,0.7029702970297029
75,0.7029702970297029
76,0.7029702970297029
77,0.7029702970297029
78,0.7029702970297029
79,0.7029702970297029
80,0.7029702970297029
81,0.7029702970297029
82,0.7029702970297029
83,0.7029702970297029
84,0.7029702970297029
85,0.7029702970297029
86,0.7029702970297029
87,0.7029702970297029
88,0.7029702970297029
89,0.7029702970297029
90,0.7029702970297029
91,0.7029702970297029
92,0.7029702970297029
93,0.7029702970297029
94,0.7029702970297029
95,0.7029702970297029
96,0.7029702970297029
97,0.7029702970297029
98,0.7029702970297029
99,0.7029702970297029
100,0.7029702970297029
